"","model","sim","year","hm_jday","max_jday","max_val","first","median","diff_hm","diff_max","n.surveys"
"383","hierarchical",15,"5",116,125,0.324297721245281,106,126,0,1,6500
"384","hierarchical",15,"6",115,124,0.328072148182136,98,126,0,1,5750
"385","hierarchical",15,"7",114,123,0.333973403046185,107,125,0,1,5000
"386","hierarchical",15,"8",113,122,0.341798673619812,100,123,0,1,4250
"387","hierarchical",15,"9",112,121,0.350821906578556,97,122,0,1,3500
"388","hierarchical",15,"10",112,120,0.359624733758329,100,121,1,1,2750
"389","hierarchical",15,"11",111,120,0.367843220594296,104,122,1,2,2000
"390","hierarchical",15,"12",110,119,0.372871120351485,106,120.5,1,2,1250
"391","hierarchical",15,"13",109,118,0.372877012688593,105,119,1,2,500
"392","independent",16,"1",120,130,0.31877939547744,100,130,0,0,9500
"393","independent",16,"2",119,128,0.284865744043073,101,129,0,-1,8750
"394","independent",16,"3",118,126,0.321245438114955,102,127,0,-2,8000
"395","independent",16,"4",117,127,0.33883255913594,103,127,0,0,7250
"396","independent",16,"5",116,126,0.343450177593145,103,126,0,0,6500
"397","independent",16,"6",114,121,0.315686109885063,103,126,-1,-4,5750
"398","independent",16,"7",115,126,0.330090325112525,107,125.5,1,2,5000
"399","independent",16,"8",112,121,0.308666069128774,108,124,-1,-2,4250
"400","independent",16,"9",112,119,0.334197953846557,100,123,0,-3,3500
"401","independent",16,"10",110,120,0.279772072249455,103,122,-1,-1,2750
"402","independent",16,"11",110,119,0.331150281290715,104,120,0,-1,2000
"403","independent",16,"12",108,115,0.318420054309549,107,118,-1,-4,1250
"404","independent",16,"13",108,118,0.383291382612706,103,117,0,0,500
"405","hierarchical",16,"1",119,130,0.327474013387535,100,130,-1,2,9500
"406","hierarchical",16,"2",118,129,0.321953101704541,101,129,-1,2,8750
"407","hierarchical",16,"3",118,128,0.317322723175088,102,127,0,2,8000
"408","hierarchical",16,"4",117,127,0.314230432731098,103,127,0,2,7250
"409","hierarchical",16,"5",116,126,0.313240078664262,103,126,0,2,6500
"410","hierarchical",16,"6",115,124,0.31553801694617,103,126,0,1,5750
"411","hierarchical",16,"7",114,123,0.320532480146892,107,125.5,0,1,5000
"412","hierarchical",16,"8",113,122,0.327803238659245,108,124,0,1,4250
"413","hierarchical",16,"9",112,121,0.336430266309848,100,123,0,1,3500
"414","hierarchical",16,"10",111,120,0.344941163007713,103,122,0,1,2750
"415","hierarchical",16,"11",111,119,0.351389066547716,104,120,1,1,2000
"416","hierarchical",16,"12",110,119,0.354389219159612,107,118,1,2,1250
"417","hierarchical",16,"13",110,118,0.352648468931312,103,117,2,2,500
"418","independent",17,"1",119,129,0.322429909233904,103,129,-1,-1,9500
"419","independent",17,"2",118,128,0.315904995589257,103,128,-1,-1,8750
"420","independent",17,"3",118,129,0.313594556575298,107,128,0,1,8000
"421","independent",17,"4",118,127,0.309496408073027,98,127.5,1,0,7250
"422","independent",17,"5",116,127,0.329157742289278,100,126,0,1,6500
"423","independent",17,"6",115,125,0.325691931413572,105,125,0,0,5750
"424","independent",17,"7",113,124,0.316907153905625,95,124,-1,0,5000
"425","independent",17,"8",113,123,0.29312647035964,98,125,0,0,4250
"426","independent",17,"9",112,122,0.319947801700152,89,123,0,0,3500
"427","independent",17,"10",111,120,0.283619035767708,102,121,0,-1,2750
"428","independent",17,"11",110,116,0.385724636872125,106,120,0,-4,2000
"429","independent",17,"12",107,116,0.299789281971565,99,118,-2,-3,1250
"430","independent",17,"13",108,121,0.332767389479149,96,120.5,0,3,500
"431","hierarchical",17,"1",120,130,0.328336282390022,103,129,0,2,9500
"432","hierarchical",17,"2",119,129,0.326209810542167,103,128,0,2,8750
"433","hierarchical",17,"3",118,128,0.322294978367874,107,128,0,2,8000
"434","hierarchical",17,"4",117,127,0.317747536582938,98,127.5,0,2,7250
"435","hierarchical",17,"5",116,126,0.313822430122939,100,126,0,2,6500
"436","hierarchical",17,"6",115,125,0.311564784132362,105,125,0,2,5750
"437","hierarchical",17,"7",114,124,0.311709585360113,95,124,0,2,5000
"438","hierarchical",17,"8",113,123,0.3145087370759,98,125,0,2,4250
"439","hierarchical",17,"9",112,122,0.319679896440134,89,123,0,2,3500
"440","hierarchical",17,"10",111,121,0.326372565799384,102,121,0,2,2750
"441","hierarchical",17,"11",110,120,0.333243363320943,106,120,0,2,2000
"442","hierarchical",17,"12",110,119,0.338663710874112,99,118,1,2,1250
"443","hierarchical",17,"13",109,118,0.340764881219607,96,120.5,1,2,500
"444","independent",18,"1",120,131,0.332876812752092,108,129,0,1,9500
"445","independent",18,"2",120,129,0.324426003594451,100,129,1,0,8750
"446","independent",18,"3",118,131,0.312450925010896,104,129,0,3,8000
"447","independent",18,"4",117,126,0.369454947796542,101,126,0,-1,7250
"448","independent",18,"5",118,128,0.356550393405585,91,127,2,2,6500
"449","independent",18,"6",115,123,0.305817470040067,105,125,0,-2,5750
"450","independent",18,"7",113,126,0.310818660128098,93,125,-1,2,5000
"451","independent",18,"8",113,123,0.282624633563013,106,124,0,0,4250
"452","independent",18,"9",113,122,0.349634050219563,96,123,1,0,3500
"453","independent",18,"10",113,122,0.365543657941956,97,121,2,1,2750
"454","independent",18,"11",113,121,0.436937349810246,97,122,3,1,2000
"455","independent",18,"12",109,116,0.332077291464893,108,121,0,-3,1250
"456","independent",18,"13",107,115,0.338254430019604,104,117,-1,-3,500
"457","hierarchical",18,"1",120,131,0.337283698123101,108,129,0,3,9500
"458","hierarchical",18,"2",119,130,0.335738405300889,100,129,0,3,8750
"459","hierarchical",18,"3",118,129,0.331944082508901,104,129,0,3,8000
"460","hierarchical",18,"4",117,128,0.328021751237784,101,126,0,3,7250
"461","hierarchical",18,"5",116,126,0.326240616329955,91,127,0,2,6500
"462","hierarchical",18,"6",115,125,0.328359939969525,105,125,0,2,5750
"463","hierarchical",18,"7",115,124,0.333816300589378,93,125,1,2,5000
"464","hierarchical",18,"8",114,123,0.342073627383323,106,124,1,2,4250
"465","hierarchical",18,"9",113,122,0.351934269822158,96,123,1,2,3500
"466","hierarchical",18,"10",112,121,0.361731836149486,97,121,1,2,2750
"467","hierarchical",18,"11",111,120,0.369578515612834,97,122,1,2,2000
"468","hierarchical",18,"12",111,120,0.374218386424601,108,121,2,3,1250
"469","hierarchical",18,"13",110,119,0.375788308468917,104,117,2,3,500
"470","independent",19,"1",120,126,0.306210168542442,109,130,0,-4,9500
"471","independent",19,"2",119,128,0.327074199233048,104,129,0,-1,8750
"472","independent",19,"3",118,127,0.336444819006089,101,128,0,-1,8000
"473","independent",19,"4",116,127,0.317575364436136,106,127,-1,0,7250
"474","independent",19,"5",117,125,0.344800688337188,102,126,1,-1,6500
"475","independent",19,"6",116,126,0.357929623412836,108,125,1,1,5750
"476","independent",19,"7",114,124,0.350994775117956,98,125,0,0,5000
"477","independent",19,"8",114,123,0.324063459904928,92,124,1,0,4250
"478","independent",19,"9",113,122,0.302700599351492,102,124,1,0,3500
"479","independent",19,"10",108,116,0.290935960854066,104,120.5,-3,-5,2750
"480","independent",19,"11",110,117,0.332943279129387,98,119,0,-3,2000
"481","independent",19,"12",110,117,0.358123224742322,100,120,1,-2,1250
"482","independent",19,"13",107,117,0.31852739331258,99,118,-1,-1,500
"483","hierarchical",19,"1",120,130,0.329479609911246,109,130,0,2,9500
"484","hierarchical",19,"2",119,129,0.330417651429213,104,129,0,2,8750
"485","hierarchical",19,"3",118,128,0.330190183804757,101,128,0,2,8000
"486","hierarchical",19,"4",117,127,0.329451419572663,106,127,0,2,7250
"487","hierarchical",19,"5",116,125,0.328818917142392,102,126,0,1,6500
"488","hierarchical",19,"6",115,124,0.32907114728275,108,125,0,1,5750
"489","hierarchical",19,"7",114,123,0.330361100757191,98,125,0,1,5000
"490","hierarchical",19,"8",113,122,0.33294472250172,92,124,0,1,4250
"491","hierarchical",19,"9",112,121,0.336870280856624,102,124,0,1,3500
"492","hierarchical",19,"10",111,121,0.342118758841782,104,120.5,0,2,2750
"493","hierarchical",19,"11",110,120,0.348656245653256,98,119,0,2,2000
"494","hierarchical",19,"12",109,119,0.355620715938683,100,120,0,2,1250
"495","hierarchical",19,"13",108,118,0.362289969944761,99,118,0,2,500
"496","independent",20,"1",121,131,0.335107147379984,108,130,1,1,9500
"497","independent",20,"2",119,129,0.332609240962598,107,129,0,0,8750
"498","independent",20,"3",120,128,0.348251285137129,103,128,2,0,8000
"499","independent",20,"4",117,124,0.319270210524331,107,126,0,-3,7250
"500","independent",20,"5",116,128,0.358723894641887,101,127,0,2,6500
"501","independent",20,"6",115,124,0.316720356555601,103,125,0,-1,5750
"502","independent",20,"7",114,122,0.335503816641055,101,125,0,-2,5000
"503","independent",20,"8",114,123,0.347888077340808,105,124,1,0,4250
"504","independent",20,"9",112,122,0.314884842774017,95,123,0,0,3500
"505","independent",20,"10",113,122,0.349040739258369,99,122,2,1,2750
"506","independent",20,"11",110,120,0.30711845435309,103,122,0,0,2000
"507","independent",20,"12",109,117,0.339962155956613,96,120.5,0,-2,1250
"508","independent",20,"13",107,115,0.37021707530474,104,116,-1,-3,500
"509","hierarchical",20,"1",120,130,0.332603051810189,108,130,0,2,9500
"510","hierarchical",20,"2",119,129,0.33206669278099,107,129,0,2,8750
"511","hierarchical",20,"3",118,128,0.329749609668242,103,128,0,2,8000
"512","hierarchical",20,"4",117,127,0.327183108749325,107,126,0,2,7250
"513","hierarchical",20,"5",117,126,0.325652523821027,101,127,1,2,6500
"514","hierarchical",20,"6",116,125,0.326037401069731,103,125,1,2,5750
"515","hierarchical",20,"7",115,124,0.328720865401983,101,125,1,2,5000
"516","hierarchical",20,"8",114,123,0.333605856827271,105,124,1,2,4250
"517","hierarchical",20,"9",113,122,0.34018453592781,95,123,1,2,3500
"518","hierarchical",20,"10",112,121,0.347657438200528,99,122,1,2,2750
"519","hierarchical",20,"11",111,120,0.355044978466737,103,122,1,2,2000
"520","hierarchical",20,"12",110,119,0.361400892628651,96,120.5,1,2,1250
"521","hierarchical",20,"13",109,118,0.366121988543219,104,116,1,2,500
"522","independent",21,"1",120,132,0.301148258043192,107,130,0,2,9500
"523","independent",21,"2",120,130,0.35328120276957,101,130,1,1,8750
"524","independent",21,"3",118,129,0.296336833005496,100,129,0,1,8000
"525","independent",21,"4",116,128,0.304955128701109,104,127,-1,1,7250
"526","independent",21,"5",116,126,0.314288990583242,109,126,0,0,6500
"527","independent",21,"6",115,125,0.314285195543975,104,126,0,0,5750
"528","independent",21,"7",116,124,0.336941649103921,97,125,2,0,5000
"529","independent",21,"8",113,123,0.32345224763372,98,123,0,0,4250
"530","independent",21,"9",114,123,0.32235352810206,95,123,2,1,3500
"531","independent",21,"10",111,120,0.343685401065264,103,122,0,-1,2750
"532","independent",21,"11",110,119,0.327304843591675,100,121,0,-1,2000
"533","independent",21,"12",111,121,0.383290930489234,106,120,2,2,1250
"534","independent",21,"13",108,116,0.375121516669175,104,116.5,0,-2,500
"535","hierarchical",21,"1",120,131,0.322170377590793,107,130,0,3,9500
"536","hierarchical",21,"2",119,130,0.319141265576283,101,130,0,3,8750
"537","hierarchical",21,"3",118,129,0.314790634800317,100,129,0,3,8000
"538","hierarchical",21,"4",117,127,0.311005171250998,104,127,0,2,7250
"539","hierarchical",21,"5",116,126,0.310482470501787,109,126,0,2,6500
"540","hierarchical",21,"6",115,125,0.31296297787872,104,126,0,2,5750
"541","hierarchical",21,"7",114,123,0.318958549386596,97,125,0,1,5000
"542","hierarchical",21,"8",113,122,0.327595878550541,98,123,0,1,4250
"543","hierarchical",21,"9",113,121,0.337175116461615,95,123,1,1,3500
"544","hierarchical",21,"10",112,121,0.347027178132765,103,122,1,2,2750
"545","hierarchical",21,"11",111,120,0.355915594083235,100,121,1,2,2000
"546","hierarchical",21,"12",110,119,0.362048132527996,106,120,1,2,1250
"547","hierarchical",21,"13",109,119,0.365856082398833,104,116.5,1,3,500
"548","independent",22,"1",120,128,0.330449197605372,94,129,0,-2,9500
"549","independent",22,"2",120,128,0.34927902920227,101,129,1,-1,8750
"550","independent",22,"3",119,126,0.334340212705233,91,129,1,-2,8000
"551","independent",22,"4",117,127,0.318713104404564,101,128,0,0,7250
"552","independent",22,"5",116,125,0.304050491815725,85,126,0,-1,6500
"553","independent",22,"6",116,123,0.382140338567532,106,125,1,-2,5750
"554","independent",22,"7",114,124,0.329830826903324,109,125,0,0,5000
"555","independent",22,"8",114,122,0.317024668977301,95,123,1,-1,4250
"556","independent",22,"9",114,124,0.32988075797443,99,124,2,2,3500
"557","independent",22,"10",111,118,0.328715524584462,97,121,0,-3,2750
"558","independent",22,"11",110,123,0.297234813141709,93,121,0,3,2000
"559","independent",22,"12",110,116,0.317848679001132,104,121.5,1,-3,1250
"560","independent",22,"13",110,122,0.395481620810583,105,120,2,4,500
"561","hierarchical",22,"1",120,129,0.340860253184105,94,129,0,1,9500
"562","hierarchical",22,"2",119,128,0.338641749803113,101,129,0,1,8750
"563","hierarchical",22,"3",84,92,0.000909112872465842,91,129,-34,-34,8000
"564","hierarchical",22,"4",118,127,0.332669315094949,101,128,1,2,7250
"565","hierarchical",22,"5",117,126,0.330120743876435,85,126,1,2,6500
"566","hierarchical",22,"6",116,125,0.329058780015256,106,125,1,2,5750
"567","hierarchical",22,"7",115,124,0.330103807097327,109,125,1,2,5000
"568","hierarchical",22,"8",114,123,0.333488917638063,95,123,1,2,4250
"569","hierarchical",22,"9",113,122,0.338882582423166,99,124,1,2,3500
"570","hierarchical",22,"10",112,121,0.345243593095066,97,121,1,2,2750
"571","hierarchical",22,"11",111,120,0.350975211401269,93,121,1,2,2000
"572","hierarchical",22,"12",111,119,0.354222012496183,104,121.5,2,2,1250
"573","hierarchical",22,"13",110,119,0.353815991534016,105,120,2,3,500
"574","independent",23,"1",121,128,0.327803232934284,109,129,1,-2,9500
"575","independent",23,"2",119,129,0.322166537153509,101,129,0,0,8750
"576","independent",23,"3",119,129,0.314782961442167,104,129,1,1,8000
"577","independent",23,"4",118,126,0.337228758166566,101,127,1,-1,7250
"578","independent",23,"5",116,125,0.345180621908023,102,126,0,-1,6500
"579","independent",23,"6",116,123,0.360384551553058,101,125,1,-2,5750
"580","independent",23,"7",114,122,0.33056147161864,105,124,0,-2,5000
"581","independent",23,"8",114,123,0.335720974939651,106,124,1,0,4250
"582","independent",23,"9",112,121,0.340117385156334,99,123,0,-1,3500
"583","independent",23,"10",110,122,0.271960482015234,105,122,-1,1,2750
"584","independent",23,"11",110,120,0.30799239792481,101,121,0,0,2000
"585","independent",23,"12",111,122,0.396069155839115,97,121,2,3,1250
"586","independent",23,"13",107,121,0.356646325682328,106,121,-1,3,500
"587","hierarchical",23,"1",120,130,0.326810764135292,109,129,0,2,9500
"588","hierarchical",23,"2",119,129,0.327644442259781,101,129,0,2,8750
"589","hierarchical",23,"3",118,128,0.327429800744776,104,129,0,2,8000
"590","hierarchical",23,"4",118,127,0.327408808948017,101,127,1,2,7250
"591","hierarchical",23,"5",117,126,0.328539017818581,102,126,1,2,6500
"592","hierarchical",23,"6",116,125,0.331343609279978,101,125,1,2,5750
"593","hierarchical",23,"7",115,124,0.335928426651402,105,124,1,2,5000
"594","hierarchical",23,"8",114,123,0.341914649217154,106,124,1,2,4250
"595","hierarchical",23,"9",113,122,0.348689612767128,99,123,1,2,3500
"596","hierarchical",23,"10",112,121,0.355546483005842,105,122,1,2,2750
"597","hierarchical",23,"11",111,120,0.361616663066897,101,121,1,2,2000
"598","hierarchical",23,"12",110,120,0.366927136110983,97,121,1,3,1250
"599","hierarchical",23,"13",109,119,0.371289549388067,106,121,1,3,500
"600","independent",24,"1",121,129,0.337253282750256,103,130,1,-1,9500
"601","independent",24,"2",121,129,0.369483519692164,110,130,2,0,8750
"602","independent",24,"3",118,127,0.31633898072065,105,128,0,-1,8000
"603","independent",24,"4",116,125,0.310890500567173,106,127,-1,-2,7250
"604","independent",24,"5",117,125,0.345940746320461,93,126.5,1,-1,6500
"605","independent",24,"6",114,120,0.289942140332903,103,126,-1,-5,5750
"606","independent",24,"7",114,123,0.351342717507628,99,125,0,-1,5000
"607","independent",24,"8",112,124,0.331981130420318,103,124,-1,1,4250
"608","independent",24,"9",111,120,0.334500166183527,82,122.5,-1,-2,3500
"609","independent",24,"10",111,120,0.347440823748683,100,122,0,-1,2750
"610","independent",24,"11",111,119,0.350719164807612,106,120,1,-1,2000
"611","independent",24,"12",108,120,0.355192146867686,103,120,-1,1,1250
"612","independent",24,"13",109,116,0.323319829353183,108,121,1,-2,500
"613","hierarchical",24,"1",120,130,0.334816187606552,103,130,0,2,9500
"614","hierarchical",24,"2",119,129,0.335108722712574,110,130,0,2,8750
"615","hierarchical",24,"3",118,128,0.333581998088731,105,128,0,2,8000
"616","hierarchical",24,"4",117,127,0.331485827877622,106,127,0,2,7250
"617","hierarchical",24,"5",116,126,0.330177524711026,93,126.5,0,2,6500
"618","hierarchical",24,"6",115,125,0.330970266126679,103,126,0,2,5750
"619","hierarchical",24,"7",114,124,0.334726630116916,99,125,0,2,5000
"620","hierarchical",24,"8",113,123,0.34177197342457,103,124,0,2,4250
"621","hierarchical",24,"9",112,121,0.352229241810376,82,122.5,0,1,3500
"622","hierarchical",24,"10",111,120,0.364478756319671,100,122,0,1,2750
"623","hierarchical",24,"11",110,120,0.376440055005669,106,120,0,2,2000
"624","hierarchical",24,"12",110,119,0.387240293844922,103,120,1,2,1250
"625","hierarchical",24,"13",109,118,0.394269245277501,108,121,1,2,500
"626","independent",25,"1",120,129,0.351234313792916,112,130,0,-1,9500
"627","independent",25,"2",118,127,0.319163823815131,110,128,-1,-2,8750
"628","independent",25,"3",119,126,0.32563804663098,106,128,1,-2,8000
"629","independent",25,"4",118,128,0.358842857013533,100,128,1,1,7250
"630","independent",25,"5",116,126,0.340623586189685,93,126,0,0,6500
"631","independent",25,"6",115,125,0.341260913086422,107,125,0,0,5750
"632","independent",25,"7",114,124,0.371401994801717,90,124,0,0,5000
"633","independent",25,"8",114,124,0.377554227871748,86,124,1,1,4250
"634","independent",25,"9",113,123,0.321884571594905,96,123,1,1,3500
"635","independent",25,"10",111,122,0.31815045067312,103,122,0,1,2750
"636","independent",25,"11",111,119,0.350485700428179,101,120,1,-1,2000
"637","independent",25,"12",109,118,0.328456207312702,103,121,0,-1,1250
"638","independent",25,"13",111,121,0.375524932791599,105,122,3,3,500
"639","hierarchical",25,"1",120,129,0.341553372399396,112,130,0,1,9500
"640","hierarchical",25,"2",119,128,0.343053796829369,110,128,0,1,8750
