"","model","sim","year","hm_jday","max_jday","max_val","first","median","diff_hm","diff_max","n.surveys"
"1050","independent",41,"9",125,136,0.0831929330639251,119,141,-1,2,3500
"1051","independent",41,"10",123,130,0.0885936207863925,116,136.5,-2,-3,2750
"1052","independent",41,"11",122,130,0.115185972916671,120,134,-2,-2,2000
"1053","independent",41,"12",122,131,0.109291513190907,117,136,-1,0,1250
"1054","independent",41,"13",117,135,0.073528308988913,118,134,-5,5,500
"1055","hierarchical",41,"1",132,140,0.118957442927878,124,145.5,-2,-2,9500
"1056","hierarchical",41,"2",132,140,0.123443477396448,126,145,-1,-1,8750
"1057","hierarchical",41,"3",131,139,0.125635767193532,126,144,-1,-1,8000
"1058","hierarchical",41,"4",130,138,0.124728442889277,124,141,-1,-1,7250
"1059","hierarchical",41,"5",129,137,0.121548053150453,122,138,-1,-1,6500
"1060","hierarchical",41,"6",128,136,0.117410058245503,122,141,-1,-1,5750
"1061","hierarchical",41,"7",127,135,0.113776256348669,116,139,-1,-1,5000
"1062","hierarchical",41,"8",126,134,0.111793165925223,120,140,-1,-1,4250
"1063","hierarchical",41,"9",125,133,0.112209435703758,119,141,-1,-1,3500
"1064","hierarchical",41,"10",124,132,0.115410357599223,116,136.5,-1,-1,2750
"1065","hierarchical",41,"11",123,131,0.121385938164828,120,134,-1,-1,2000
"1066","hierarchical",41,"12",122,130,0.129692371251563,117,136,-1,-1,1250
"1067","hierarchical",41,"13",121,129,0.139392598857781,118,134,-1,-1,500
"1068","independent",42,"1",133,141,0.0971474439810801,125,146,-1,-1,9500
"1069","independent",42,"2",132,139,0.12691373980085,124,142,-1,-2,8750
"1070","independent",42,"3",131,139,0.123882474491535,123,142,-1,-1,8000
"1071","independent",42,"4",131,138,0.12171227388132,123,143,0,-1,7250
"1072","independent",42,"5",130,138,0.123960060306834,124,142,0,0,6500
"1073","independent",42,"6",131,137,0.180015369160758,125,141,2,0,5750
"1074","independent",42,"7",129,136,0.144929966814891,120,139,1,0,5000
"1075","independent",42,"8",126,135,0.112570083267096,112,138,-1,0,4250
"1076","independent",42,"9",126,133,0.111557785037914,122,140,0,-1,3500
"1077","independent",42,"10",127,135,0.103151482989412,123,137,2,2,2750
"1078","independent",42,"11",122,128,0.176273848077715,119,131,-2,-4,2000
"1079","independent",42,"12",122,130,0.117765905546441,121,132.5,-1,-1,1250
"1080","independent",42,"13",143,200,0.118189021136277,115,151,21,70,500
"1081","hierarchical",42,"1",132,139,0.117284835446954,125,146,-2,-3,9500
"1082","hierarchical",42,"2",132,139,0.125434707998003,124,142,-1,-2,8750
"1083","hierarchical",42,"3",131,138,0.130856442236373,123,142,-1,-2,8000
"1084","hierarchical",42,"4",131,138,0.132398457066813,123,143,0,-1,7250
"1085","hierarchical",42,"5",130,137,0.132073390199766,124,142,0,-1,6500
"1086","hierarchical",42,"6",129,136,0.129648985110806,125,141,0,-1,5750
"1087","hierarchical",42,"7",128,136,0.126728367270352,120,139,0,0,5000
"1088","hierarchical",42,"8",127,135,0.124976485432229,112,138,0,0,4250
"1089","hierarchical",42,"9",126,134,0.124561813932937,122,140,0,0,3500
"1090","hierarchical",42,"10",125,133,0.126069130062443,123,137,0,0,2750
"1091","hierarchical",42,"11",124,132,0.12964314705036,119,131,0,0,2000
"1092","hierarchical",42,"12",123,131,0.134977855919675,121,132.5,0,0,1250
"1093","hierarchical",42,"13",122,131,0.141554413472358,115,151,0,1,500
"1094","independent",43,"1",135,142,0.140408855397974,125,146,1,0,9500
"1095","independent",43,"2",133,141,0.138586427564551,123,144,0,0,8750
"1096","independent",43,"3",132,141,0.10908242372862,117,143,0,1,8000
"1097","independent",43,"4",131,138,0.142125411818067,123,141,0,-1,7250
"1098","independent",43,"5",131,138,0.157785956186101,123,141,1,0,6500
"1099","independent",43,"6",127,134,0.114986867289374,120,138,-2,-3,5750
"1100","independent",43,"7",128,136,0.122955153933725,122,139,0,0,5000
"1101","independent",43,"8",126,134,0.110327938215718,116,137,-1,-1,4250
"1102","independent",43,"9",126,133,0.127429406121725,121,136,0,-1,3500
"1103","independent",43,"10",126,132,0.159567951767705,120,134,1,-1,2750
"1104","independent",43,"11",126,132,0.119127718791059,123,134.5,2,0,2000
"1105","independent",43,"12",119,127,0.134072082121605,116,130,-4,-4,1250
"1106","independent",43,"13",124,131,0.179981650567188,125,133,2,1,500
"1107","hierarchical",43,"1",133,141,0.127349419269346,125,146,-1,-1,9500
"1108","hierarchical",43,"2",133,140,0.129722159089993,123,144,0,-1,8750
"1109","hierarchical",43,"3",132,140,0.13010872502911,117,143,0,0,8000
"1110","hierarchical",43,"4",131,139,0.128965136700168,123,141,0,0,7250
"1111","hierarchical",43,"5",130,138,0.126686224770606,123,141,0,0,6500
"1112","hierarchical",43,"6",129,137,0.124444715962995,120,138,0,0,5750
"1113","hierarchical",43,"7",128,136,0.123290936777375,122,139,0,0,5000
"1114","hierarchical",43,"8",126,134,0.124123517841047,116,137,-1,-1,4250
"1115","hierarchical",43,"9",125,133,0.127772349817276,121,136,-1,-1,3500
"1116","hierarchical",43,"10",124,132,0.133571478721544,120,134,-1,-1,2750
"1117","hierarchical",43,"11",124,131,0.14079532382503,123,134.5,0,-1,2000
"1118","hierarchical",43,"12",123,130,0.148317729782618,116,130,0,-1,1250
"1119","hierarchical",43,"13",123,130,0.155945010415308,125,133,1,0,500
"1120","independent",44,"1",132,139,0.113268026133454,125,143,-2,-3,9500
"1121","independent",44,"2",132,140,0.138419222773664,125,143,-1,-1,8750
"1122","independent",44,"3",131,140,0.125567158130949,125,143,-1,0,8000
"1123","independent",44,"4",130,138,0.118838086082645,124,142,-1,-1,7250
"1124","independent",44,"5",129,137,0.139966359552917,118,140,-1,-1,6500
"1125","independent",44,"6",129,137,0.135877301280392,120,140,0,0,5750
"1126","independent",44,"7",127,135,0.114023695334603,121,138,-1,-1,5000
"1127","independent",44,"8",126,134,0.122348483065254,121,138,-1,-1,4250
"1128","independent",44,"9",126,134,0.116748484326514,119,141.5,0,0,3500
"1129","independent",44,"10",122,130,0.0922080927280987,114,134,-3,-3,2750
"1130","independent",44,"11",119,130,0.0831986694116687,116,135,-5,-2,2000
"1131","independent",44,"12",124,135,0.0862666511317104,118,138.5,1,4,1250
"1132","independent",44,"13",172,200,0.0671973472470427,119,156.5,50,70,500
"1133","hierarchical",44,"1",132,140,0.121052717169131,125,143,-2,-2,9500
"1134","hierarchical",44,"2",131,139,0.126703904140378,125,143,-2,-2,8750
"1135","hierarchical",44,"3",131,138,0.129722829761329,125,143,-1,-2,8000
"1136","hierarchical",44,"4",130,138,0.130352145196786,124,142,-1,-1,7250
"1137","hierarchical",44,"5",129,137,0.129335829052996,118,140,-1,-1,6500
"1138","hierarchical",44,"6",129,136,0.126755620651286,120,140,0,-1,5750
"1139","hierarchical",44,"7",128,135,0.123167439544476,121,138,0,-1,5000
"1140","hierarchical",44,"8",127,135,0.119513085218132,121,138,0,0,4250
"1141","hierarchical",44,"9",126,134,0.116954622782005,119,141.5,0,0,3500
"1142","hierarchical",44,"10",125,133,0.115490808469079,114,134,0,0,2750
"1143","hierarchical",44,"11",124,132,0.11541870830702,116,135,0,0,2000
"1144","hierarchical",44,"12",122,131,0.116817328414257,118,138.5,-1,0,1250
"1145","hierarchical",44,"13",121,131,0.119676917939244,119,156.5,-1,1,500
"1146","independent",45,"1",134,142,0.136850869911247,126,146,0,0,9500
"1147","independent",45,"2",133,140,0.116459398725773,126,145,0,-1,8750
"1148","independent",45,"3",131,138,0.139600080146791,121,141,-1,-2,8000
"1149","independent",45,"4",131,138,0.146175676876298,122,141,0,-1,7250
"1150","independent",45,"5",128,134,0.125063831270747,121,140,-2,-4,6500
"1151","independent",45,"6",131,137,0.155251911750857,121,139,2,0,5750
"1152","independent",45,"7",129,136,0.111253044218922,116,138.5,1,0,5000
"1153","independent",45,"8",125,133,0.117523485857725,121,137,-2,-2,4250
"1154","independent",45,"9",125,132,0.112193304096782,119,137,-1,-2,3500
"1155","independent",45,"10",126,133,0.145517945734259,120,136,1,0,2750
"1156","independent",45,"11",123,133,0.0889463820019542,118,137,-1,1,2000
"1157","independent",45,"12",124,131,0.0905735067742381,124,150,1,0,1250
"1158","independent",45,"13",120,128,0.116930612990404,121,132.5,-2,-2,500
"1159","hierarchical",45,"1",133,139,0.126986561596012,126,146,-1,-3,9500
"1160","hierarchical",45,"2",132,139,0.132694155628318,126,145,-1,-2,8750
"1161","hierarchical",45,"3",131,138,0.135845664169711,121,141,-1,-2,8000
"1162","hierarchical",45,"4",131,137,0.136164506496269,122,141,0,-2,7250
"1163","hierarchical",45,"5",130,137,0.13484639407839,121,140,0,-1,6500
"1164","hierarchical",45,"6",129,136,0.132520390174447,121,139,0,-1,5750
"1165","hierarchical",45,"7",128,135,0.129545496420496,116,138.5,0,-1,5000
"1166","hierarchical",45,"8",127,134,0.126984484753807,121,137,0,-1,4250
"1167","hierarchical",45,"9",126,133,0.125426682547319,119,137,0,-1,3500
"1168","hierarchical",45,"10",125,133,0.125646916166452,120,136,0,0,2750
"1169","hierarchical",45,"11",124,132,0.126864380932027,118,137,0,0,2000
"1170","hierarchical",45,"12",123,131,0.128464102826354,124,150,0,0,1250
"1171","hierarchical",45,"13",123,131,0.129606898067151,121,132.5,1,1,500
"1172","independent",46,"1",134,141,0.0977819590375101,127,148,0,-1,9500
"1173","independent",46,"2",133,142,0.132312904121961,124,143,0,1,8750
"1174","independent",46,"3",131,139,0.115872380987782,126,143,-1,-1,8000
"1175","independent",46,"4",130,137,0.127012824482696,125,140,-1,-2,7250
"1176","independent",46,"5",129,136,0.1111857792379,120,140,-1,-2,6500
"1177","independent",46,"6",128,135,0.129558139697603,116,138,-1,-2,5750
"1178","independent",46,"7",127,134,0.106503110621224,124,141,-1,-2,5000
"1179","independent",46,"8",127,135,0.137115896721248,123,138,0,0,4250
"1180","independent",46,"9",126,134,0.109635424448296,122,136,0,0,3500
"1181","independent",46,"10",124,131,0.132572945846077,119,140,-1,-2,2750
"1182","independent",46,"11",122,131,0.0770931935658886,117,135,-2,-1,2000
"1183","independent",46,"12",123,132,0.0774165167377841,123,148,0,1,1250
"1184","independent",46,"13",116,133,0.0429265030577691,122,139.5,-6,3,500
"1185","hierarchical",46,"1",133,140,0.110440760668273,127,148,-1,-2,9500
"1186","hierarchical",46,"2",132,139,0.116246579891813,124,143,-1,-2,8750
"1187","hierarchical",46,"3",131,138,0.119145868669878,126,143,-1,-2,8000
"1188","hierarchical",46,"4",130,138,0.120065830262165,125,140,-1,-1,7250
"1189","hierarchical",46,"5",129,137,0.1188562718539,120,140,-1,-1,6500
"1190","hierarchical",46,"6",128,136,0.116430904503731,116,138,-1,-1,5750
"1191","hierarchical",46,"7",127,135,0.114104318791658,124,141,-1,-1,5000
"1192","hierarchical",46,"8",126,134,0.112951062036966,123,138,-1,-1,4250
"1193","hierarchical",46,"9",125,132,0.114273694571771,122,136,-1,-2,3500
"1194","hierarchical",46,"10",124,131,0.117321761083975,119,140,-1,-2,2750
"1195","hierarchical",46,"11",124,130,0.121171448178487,117,135,0,-2,2000
"1196","hierarchical",46,"12",123,130,0.12477632515546,123,148,0,-1,1250
"1197","hierarchical",46,"13",123,129,0.128064997614318,122,139.5,1,-1,500
"1198","independent",47,"1",134,142,0.141037638576076,123,145,0,0,9500
"1199","independent",47,"2",133,140,0.105322375911388,123,145,0,-1,8750
"1200","independent",47,"3",131,139,0.10452398314384,124,141,-1,-1,8000
"1201","independent",47,"4",132,138,0.145512095082215,125,141,1,-1,7250
"1202","independent",47,"5",130,136,0.107943730859152,119,141,0,-2,6500
"1203","independent",47,"6",128,138,0.0939624634641406,122,145,-1,1,5750
"1204","independent",47,"7",126,135,0.0816372405884126,123,139,-2,-1,5000
"1205","independent",47,"8",127,135,0.137525768846765,122,138,0,0,4250
"1206","independent",47,"9",128,134,0.208463371342662,118,135,2,0,3500
"1207","independent",47,"10",125,132,0.143489655571166,116,134,0,-1,2750
"1208","independent",47,"11",122,128,0.0989935610334006,123,142,-2,-4,2000
"1209","independent",47,"12",123,131,0.152840507753221,119,133,0,0,1250
"1210","independent",47,"13",118,131,0.0911835609073471,116,131.5,-4,1,500
"1211","hierarchical",47,"1",133,140,0.111357682526709,123,145,-1,-2,9500
"1212","hierarchical",47,"2",132,139,0.115270858496098,123,145,-1,-2,8750
"1213","hierarchical",47,"3",132,139,0.117653628945007,124,141,0,-1,8000
"1214","hierarchical",47,"4",131,138,0.118276531875761,125,141,0,-1,7250
"1215","hierarchical",47,"5",130,137,0.117773002024304,119,141,0,-1,6500
"1216","hierarchical",47,"6",129,136,0.1172296981481,122,145,0,-1,5750
"1217","hierarchical",47,"7",128,135,0.117612366139427,123,139,0,-1,5000
"1218","hierarchical",47,"8",127,134,0.11975495559469,122,138,0,-1,4250
"1219","hierarchical",47,"9",126,133,0.124197886744884,118,135,0,-1,3500
"1220","hierarchical",47,"10",124,132,0.131084663577718,116,134,-1,-1,2750
"1221","hierarchical",47,"11",123,132,0.140122988369161,123,142,-1,0,2000
"1222","hierarchical",47,"12",123,131,0.151088589186177,119,133,0,0,1250
"1223","hierarchical",47,"13",122,130,0.162616499325928,116,131.5,0,0,500
"1224","independent",48,"1",132,142,0.108038899864465,127,146,-2,0,9500
"1225","independent",48,"2",131,140,0.108611948155529,126,146,-2,-1,8750
"1226","independent",48,"3",131,139,0.120152038394765,124,142,-1,-1,8000
"1227","independent",48,"4",129,138,0.0998729679987202,124,143,-2,-1,7250
"1228","independent",48,"5",129,137,0.102478239008259,121,143,-1,-1,6500
"1229","independent",48,"6",129,137,0.126911373806766,125,140.5,0,0,5750
"1230","independent",48,"7",127,135,0.12710770470795,116,138,-1,-1,5000
"1231","independent",48,"8",127,136,0.0952102423328641,116,138,0,1,4250
"1232","independent",48,"9",125,133,0.1128204459291,122,135,-1,-1,3500
"1233","independent",48,"10",122,130,0.13976460974939,119,133.5,-3,-3,2750
"1234","independent",48,"11",124,133,0.102069244922419,120,139,0,1,2000
"1235","independent",48,"12",121,130,0.0633956599808041,121,135,-2,-1,1250
"1236","independent",48,"13",123,135,0.119547789960135,123,134,1,5,500
"1237","hierarchical",48,"1",132,140,0.104906459204812,127,146,-2,-2,9500
"1238","hierarchical",48,"2",131,139,0.110226401171255,126,146,-2,-2,8750
"1239","hierarchical",48,"3",131,138,0.113554480193278,124,142,-1,-2,8000
"1240","hierarchical",48,"4",130,137,0.114995655230548,124,143,-1,-2,7250
"1241","hierarchical",48,"5",129,137,0.115238234501706,121,143,-1,-1,6500
"1242","hierarchical",48,"6",128,136,0.11513697265809,125,140.5,-1,-1,5750
"1243","hierarchical",48,"7",127,135,0.115029602631631,116,138,-1,-1,5000
"1244","hierarchical",48,"8",126,134,0.115652880005278,116,138,-1,-1,4250
"1245","hierarchical",48,"9",125,133,0.11746222678967,122,135,-1,-1,3500
"1246","hierarchical",48,"10",125,132,0.120550912370057,119,133.5,0,-1,2750
"1247","hierarchical",48,"11",124,132,0.124669757206792,120,139,0,0,2000
"1248","hierarchical",48,"12",123,131,0.129952804119261,121,135,0,0,1250
"1249","hierarchical",48,"13",122,130,0.134897579492137,123,134,0,0,500
"1250","independent",49,"1",134,142,0.132307113901511,125,145,0,0,9500
"1251","independent",49,"2",133,140,0.136730004153195,123,143,0,-1,8750
"1252","independent",49,"3",131,139,0.123809430448828,124,142,-1,-1,8000
"1253","independent",49,"4",131,139,0.120008005596006,121,143,0,0,7250
"1254","independent",49,"5",129,136,0.13238399236813,124,141,-1,-2,6500
"1255","independent",49,"6",128,135,0.112537588620756,124,139,-1,-2,5750
"1256","independent",49,"7",127,137,0.104522879636563,118,140.5,-1,1,5000
"1257","independent",49,"8",127,135,0.132303318954982,122,138.5,0,0,4250
"1258","independent",49,"9",126,136,0.0892624705229409,116,138.5,0,2,3500
"1259","independent",49,"10",125,132,0.14701150487836,122,134,0,-1,2750
"1260","independent",49,"11",125,135,0.094795470393131,114,135,1,3,2000
"1261","independent",49,"12",124,131,0.151088756967733,120,133,1,0,1250
"1262","independent",49,"13",119,128,0.115051275133547,120,133.5,-3,-2,500
"1263","hierarchical",49,"1",133,140,0.123476394642473,125,145,-1,-2,9500
"1264","hierarchical",49,"2",132,140,0.126561851400799,123,143,-1,-1,8750
"1265","hierarchical",49,"3",131,139,0.127948893940644,124,142,-1,-1,8000
"1266","hierarchical",49,"4",131,138,0.126955989583544,121,143,0,-1,7250
"1267","hierarchical",49,"5",130,138,0.12445748989793,124,141,0,0,6500
"1268","hierarchical",49,"6",129,137,0.121822881303202,124,139,0,0,5750
"1269","hierarchical",49,"7",128,136,0.119434623026721,118,140.5,0,0,5000
"1270","hierarchical",49,"8",127,135,0.118173735096527,122,138.5,0,0,4250
"1271","hierarchical",49,"9",126,134,0.118596578842427,116,138.5,0,0,3500
"1272","hierarchical",49,"10",125,133,0.120886948466109,122,134,0,0,2750
"1273","hierarchical",49,"11",124,132,0.124941440586059,114,135,0,0,2000
"1274","hierarchical",49,"12",123,131,0.130313879143504,120,133,0,0,1250
"1275","hierarchical",49,"13",123,131,0.136423269901354,120,133.5,1,1,500
"1276","independent",50,"1",134,142,0.138801735286838,123,145,0,0,9500
"1277","independent",50,"2",132,140,0.132755091805715,126,142,-1,-1,8750
"1278","independent",50,"3",131,138,0.103361428497547,123,146,-1,-2,8000
"1279","independent",50,"4",132,139,0.138675204424146,125,141,1,0,7250
"1280","independent",50,"5",130,138,0.10618559710727,123,141,0,0,6500
"1281","independent",50,"6",126,136,0.0994836249623382,116,141,-3,-1,5750
"1282","independent",50,"7",128,136,0.13212496907706,121,138,0,0,5000
"1283","independent",50,"8",126,134,0.108610379877035,117,139,-1,-1,4250
"1284","independent",50,"9",125,133,0.102332170433656,124,139,-1,-1,3500
"1285","independent",50,"10",125,133,0.0857814128575764,123,139,0,0,2750
"1286","independent",50,"11",123,131,0.0917326459067769,119,137.5,-1,-1,2000
"1287","independent",50,"12",122,130,0.129628281542546,122,135,-1,-1,1250
"1288","independent",50,"13",124,137,0.0757623095492893,121,140,2,7,500
"1289","hierarchical",50,"1",133,140,0.129934855989055,123,145,-1,-2,9500
"1290","hierarchical",50,"2",132,140,0.130780704675485,126,142,-1,-1,8750
"1291","hierarchical",50,"3",132,139,0.128255254703443,123,146,0,-1,8000
